домовладелец,s,1.4,57,84,85,,
домовладение,s,0.4,26,81,28,,
домовой,s,4.6,72,76,171,,
домогательство,s,1.4,52,82,78,,
домоправительница,s,0.6,23,58,25,,
домосед,s,0.4,27,81,34,,
домостроение,s,1.0,41,83,64,,
домострой,s,0.9,43,78,54,,
домоуправ,s,0.4,24,78,27,,
домоуправление,s,1.5,61,88,96,,
домофон,s,1.0,41,83,61,,
домохозяйка,s,3.8,84,90,265,,
домохозяйство,s,3.8,25,47,52,,
домочадец,s,3.0,84,92,217,,
домработница,s,5.5,81,88,203,,
домушник,s,0.5,25,77,29,,
домысел,s,3.3,84,91,224,,
дон,s,37.5,98,80,688,,
дона,s,0.5,18,58,20,,
донесение,s,6.5,89,90,238,,
донец,s,1.3,50,79,62,,
донжуан,s,0.9,41,83,52,,
дон-жуан,s,0.5,21,75,25,,
донка,s,0.4,15,66,17,,
донна,s,1.3,54,86,81,,
донор,s,7.5,70,79,259,,
донорство,s,0.4,19,74,21,,
донос,s,10.9,95,90,372,,
доносительство,s,0.9,42,82,53,,
доносчик,s,2.0,61,88,112,,
донышко,s,3.2,71,89,201,,
доня,s,0.5,8,33,9,,
допинг,s,2.3,59,80,109,,
допинг-контроль,s,0.4,14,69,18,,
доплата,s,3.4,73,86,195,,
дополнение,s,20.7,97,87,1231,,
дополнительность,s,0.7,14,31,17,,
допризывник,s,0.4,25,80,28,,
допрос,s,27.4,98,91,762,,
допуск,s,5.2,89,81,284,,
допустимость,s,1.3,40,73,83,,
допущение,s,3.9,70,79,199,,
допэмиссия,s,0.4,18,70,22,,
доработка,s,5.6,71,89,382,,
доразведка,s,0.4,22,77,27,,
дорога,s,330.1,100,96,6034,,
дороговизна,s,2.2,76,90,180,,
дорогуша,s,1.1,34,77,52,,
дорожка,s,37.1,100,95,1367,,
дорожник,s,0.9,37,83,60,,
досада,s,16.5,96,91,690,,
доска,s,67.1,100,94,1759,,
доследование,s,0.7,36,82,47,,
досмотр,s,3.7,73,77,174,,
досочка,s,0.6,29,77,35,,
доспех,s,0.5,21,74,23,,
доспехи,s,3.7,81,86,181,,
доставка,s,18.6,96,88,900,,
достаток,s,6.3,98,94,442,,
достаточность,s,1.9,47,75,109,,
достижение,s,73.7,100,91,3672,,
достоверность,s,13.0,96,86,718,,
достоевщина,s,0.4,21,76,29,,
достоинство,s,66.8,100,97,2840,,
достопримечательность,s,6.1,94,93,407,,
достояние,s,10.8,98,93,738,,
достройка,s,0.6,29,81,45,,
доступ,s,33.5,100,90,1685,,
доступность,s,5.7,83,87,397,,
досуг,s,9.8,99,94,622,,
досчет,s,0.9,12,59,21,,
досье,s,5.1,87,90,256,,
досягаемость,s,1.4,60,88,105,,
дот,s,1.2,49,83,62,,
дотация,s,4.8,70,89,308,,
дотошность,s,1.0,48,86,72,,
доха,s,1.0,32,75,41,,
доход,s,103.6,100,89,3149,,
доходность,s,8.5,60,84,324,,
доходяга,s,2.2,45,75,67,,
доцент,s,11.2,99,76,413,,
доча,s,1.3,35,60,54,,
доченька,s,4.2,69,79,175,,
дочка,s,54.1,97,93,1557,,
дочурка,s,3.2,58,47,92,,
дочь,s,142.4,100,95,2662,,
дошкольник,s,5.4,63,57,107,,
дощечка,s,4.9,88,91,251,,
доярка,s,3.0,74,88,155,,
драглайн,s,0.4,7,43,9,,
драгметалл,s,0.8,35,82,60,,
драгоценность,s,8.8,96,92,432,,
драгун,s,0.4,22,76,28,,
драже,s,0.5,25,78,26,,
драйв,s,1.5,47,83,98,,
драйвер,s,0.7,24,65,36,,
драка,s,23.6,99,94,977,,
дракон,s,16.6,97,85,431,,
дракончик,s,0.5,23,75,27,,
драма,s,22.6,99,91,945,,
драматизм,s,2.7,70,89,195,,
драматург,s,13.3,90,88,477,,
драматургия,s,6.4,74,87,287,,
драмкружок,s,1.0,41,80,55,,
драмтеатр,s,0.8,44,85,60,,
драндулет,s,0.5,32,83,41,,
дранка,s,0.6,32,82,46,,
драп,s,0.5,27,80,32,,
драпировка,s,0.9,44,82,58,,
дратва,s,0.5,23,67,27,,
драфт,s,0.6,13,54,15,,
драхма,s,0.6,24,75,30,,
драчун,s,1.2,53,87,88,,
дребедень,s,1.7,68,89,125,,
дребезг,s,0.5,30,81,37,,
дребезжание,s,0.6,36,82,48,,
древесина,s,16.5,90,78,437,,
древко,s,1.5,50,85,88,,
древлянин,s,0.6,12,42,13,,
древние,s,1.5,74,91,121,,
древность,s,12.0,97,89,580,,
древо,s,5.0,91,89,262,,
древостой,s,6.2,27,70,99,,
дредноут,s,0.5,26,77,30,,
дрезина,s,1.2,30,74,41,,
дрейф,s,1.9,54,81,88,,
дрель,s,1.4,45,79,63,,
дрема,s,2.5,70,89,170,,
дремота,s,1.9,63,87,127,,
дренаж,s,1.3,41,81,76,,
дрессировка,s,1.2,48,83,75,,
дрессировщик,s,3.1,59,68,94,,
дрессировщица,s,0.5,16,52,21,,
дрессура,s,0.7,14,44,22,,
дробилка,s,2.6,27,63,37,,
дробина,s,0.4,13,40,14,,
дробление,s,3.1,53,76,128,,
дробовик,s,0.5,28,81,33,,
дробь,s,6.8,89,90,341,,
дрова,s,25.8,99,93,875,,
дровишки,s,1.1,50,82,72,,
дровни,s,0.5,14,64,18,,
дровосек,s,0.8,39,71,46,,
дрога,s,0.4,24,80,28,,
дрожание,s,1.3,60,89,92,,
дрожжи,s,4.8,93,91,274,,
дрожки,s,0.5,24,75,31,,
дрожь,s,12.5,93,91,602,,
дрозд,s,2.7,52,76,87,,
дрозофила,s,0.8,21,61,25,,
дрок,s,0.4,14,58,16,,
дроссель,s,0.4,21,75,23,,
дротик,s,0.8,32,73,38,,
дрофа,s,0.4,17,71,24,,
друг,s,874.2,100,97,9689,,
друган,s,0.5,21,70,29,,
дружба,s,59.0,100,96,1956,,
дружбан,s,0.5,19,73,23,,
дружелюбие,s,1.8,72,91,140,,
дружина,s,9.6,95,74,248,,
дружинник,s,5.1,63,68,107,,
дружище,s,3.6,59,77,132,,
дружка,s,10.8,89,89,447,,
дружок,s,10.2,89,90,457,,
дружочек,s,2.0,38,56,59,,
друз,s,0.4,10,39,11,,
друид,s,0.5,21,68,26,,
дрын,s,0.4,22,78,28,,
дрязги,s,1.1,55,88,82,,
дрянь,s,11.9,88,91,552,,
дряхлость,s,0.5,26,79,35,,
дуализм,s,1.2,40,77,58,,
дуб,s,17.8,98,89,668,,
дубина,s,4.0,80,89,227,,
дубинка,s,5.1,85,89,253,,
дубление,s,0.8,9,30,11,,
дубленка,s,4.5,73,85,183,,
дублер,s,2.5,58,82,119,,
дубликат,s,1.6,53,77,86,,
дублирование,s,1.9,51,85,144,,
дубль,s,5.3,70,77,159,,
дубляж,s,0.5,22,78,29,,
дубненец,s,2.1,34,77,108,,
дубняк,s,0.4,22,78,26,,
дубок,s,0.9,41,82,57,,
дубрава,s,1.8,49,74,74,,
дувал,s,0.5,17,57,19,,
дуга,s,12.2,98,89,556,,
дуда,s,1.2,40,59,52,,
дудаевец,s,0.7,17,52,21,,
дудка,s,2.5,75,89,167,,
дудник,s,0.5,16,61,19,,
дудочка,s,1.6,55,83,95,,
дужка,s,2.1,58,87,124,,
дукат,s,0.5,26,80,32,,
дуло,s,4.8,81,90,256,,
дуля,s,0.9,38,73,48,,
дума,s,85.5,100,91,3153,,
думец,s,2.6,44,84,159,,
думка,s,0.7,35,82,45,,
дуновение,s,2.6,76,90,185,,
дупло,s,2.6,66,87,132,,
дура,s,29.5,91,89,852,,
дурак,s,69.8,97,92,1729,,
дуралей,s,0.7,35,77,48,,
дурачок,s,7.7,85,89,391,,
дурачье,s,0.4,21,78,27,,
дурашка,s,0.5,21,74,27,,
дурдом,s,2.5,65,85,140,,
дурень,s,2.4,61,85,133,,
дуреха,s,1.2,37,83,71,,
дурка,s,0.4,18,64,22,,
дурман,s,1.8,68,89,116,,
дурнота,s,1.0,46,84,67,,
дурнушка,s,0.6,34,84,45,,
дурость,s,1.9,63,86,133,,
дурочка,s,6.1,77,88,294,,
дурошлеп,s,0.5,5,8,5,,
дуршлаг,s,1.2,36,65,45,,
дурь,s,5.8,85,91,299,,
дуст,s,0.5,29,79,34,,
дутье,s,0.4,12,37,14,,
дух,s,153.5,100,91,4079,,
духи,s,22.3,99,94,787,,
духовенство,s,8.8,74,81,261,,
духовик,s,0.4,20,74,22,,
духовка,s,6.2,79,83,232,,
духовник,s,3.8,56,67,126,,
духовность,s,7.8,90,89,406,,
духота,s,5.9,84,91,323,,
дуче,s,0.4,18,70,18,,
душ,s,16.1,97,93,671,,
душа,s,356.8,100,94,5830,,
душевая,s,1.7,60,86,101,,
душевнобольной,s,1.0,45,82,57,,
душевность,s,1.4,59,84,99,,
душегуб,s,0.9,41,84,61,,
душегубка,s,0.6,31,78,38,,
душенька,s,1.1,47,80,68,,
душечка,s,0.6,36,82,42,,
душитель,s,0.5,34,84,38,,
душица,s,0.6,28,77,34,,
душка,s,1.0,42,78,59,,
душман,s,1.2,35,74,44,,
душок,s,1.5,61,89,116,,
душонка,s,0.6,35,84,47,,
дуэль,s,9.0,93,90,381,,
дуэлянт,s,0.8,37,81,56,,
дуэт,s,9.3,83,88,429,,
дхарма,s,0.6,20,64,20,,
дыба,s,1.2,52,87,72,,
дыбы,s,2.3,74,90,166,,
дылда,s,0.9,40,78,60,,
дым,s,58.8,100,92,1491,,
дымка,s,6.3,86,92,373,,
дымок,s,7.5,81,89,391,,
дымосос,s,0.4,4,10,4,,
дымоход,s,1.3,55,87,85,,
дыня,s,4.1,76,84,177,,
дыра,s,31.6,98,92,1117,,
дырка,s,22.7,97,78,634,,
дырокол,s,1.1,18,33,20,,
дырочка,s,6.9,87,90,367,,
дых,s,1.2,46,85,78,,
дыхание,s,54.6,100,94,1708,,
дыханье,s,1.4,60,86,86,,
дышло,s,0.8,50,87,62,,
дьявол,s,19.3,98,90,647,,
дьявольщина,s,0.5,25,77,35,,
дьяк,s,1.4,31,67,42,,
дьякон,s,1.8,56,82,93,,
дьячок,s,0.6,35,78,40,,
дэ,s,1.9,55,79,76,,
дэз,s,0.5,26,76,31,,
дюжина,s,7.6,91,92,413,,
дюйм,s,3.9,68,80,163,,
дюймовочка,s,0.6,34,83,42,,
дюна,s,2.0,61,86,109,,
дяденька,s,4.3,84,90,218,,
дядечка,s,1.5,53,83,71,,
дядик,s,1.3,21,45,35,,
дядька,s,11.8,89,87,410,,
дядюшка,s,7.9,70,71,179,,
дядя,s,107.5,100,90,1479,,
дятел,s,3.1,74,79,128,,
евангелие,s,25.3,93,53,622,,
евангелист,s,2.7,48,53,107,,
евнух,s,2.2,42,49,56,,
евразиец,s,0.4,20,76,25,,
евразийство,s,0.5,18,68,25,,
еврей,s,84.1,100,91,1146,,
еврейка,s,5.0,79,91,212,,
еврейство,s,3.2,66,85,122,,
евро,s,18.0,69,88,665,,
еврооблигация,s,1.1,40,81,63,,
европеец,s,12.4,95,91,686,,
евроремонт,s,1.4,55,85,96,,
евростандарт,s,0.4,24,79,29,,
евротур,s,0.4,11,66,14,,
евхаристия,s,1.5,17,59,42,,
егерь,s,3.7,54,74,94,,
египтянин,s,3.1,67,84,147,,
еда,s,56.9,100,95,1831,,
единение,s,5.9,95,92,375,,
единица,s,52.4,100,88,2203,,
единобожие,s,0.5,21,73,25,,
единоборство,s,5.0,89,87,246,,
единоверец,s,1.1,52,87,83,,
единогласие,s,0.4,24,79,26,,
единодушие,s,1.7,65,89,136,,
единоличник,s,0.7,34,79,43,,
единомыслие,s,1.1,51,86,81,,
единомышленник,s,8.9,97,92,543,,
единоначалие,s,0.5,31,82,41,,
единообразие,s,1.4,45,83,92,,
единорог,s,1.2,32,49,38,,
единорос,s,0.4,15,56,16,,
единоросс,s,3.4,38,82,170,,
единственность,s,1.2,49,79,74,,
единство,s,40.9,99,90,1648,,
едок,s,1.4,54,88,95,,
еж,s,7.5,94,86,308,,
ежевика,s,2.2,51,77,78,,
ежегодник,s,1.3,33,76,86,,
ежедневник,s,0.7,32,77,50,,
ежемесячник,s,0.4,27,81,31,,
еженедельник,s,4.4,69,82,240,,
ежик,s,10.8,80,67,249,,
ежовщина,s,0.4,18,67,20,,
езда,s,11.4,94,94,708,,
ездовой,s,1.0,27,61,36,,
ездок,s,0.8,39,84,58,,
елань,s,0.4,9,55,11,,
елей,s,0.8,39,78,63,,
елец,s,1.0,41,74,48,,
елка,s,22.3,98,92,685,,
елочка,s,5.1,89,91,254,,
ель,s,11.0,96,89,431,,
ельник,s,2.6,61,84,106,,
емкость,s,13.3,97,91,741,,
енот,s,0.9,38,76,52,,
епархия,s,11.1,74,83,265,,
епископ,s,19.2,87,78,389,,
епископат,s,0.5,25,77,35,,
епитимия,s,0.5,4,9,5,,
епитимья,s,0.6,20,52,24,,
епитрахиль,s,0.5,19,72,26,,
ер,s,4.4,58,83,137,,
ералаш,s,0.5,22,73,26,,
ересь,s,4.5,82,86,204,,
еретик,s,2.6,63,83,130,,
ерик,s,0.4,9,56,10,,
ермолка,s,0.6,28,77,33,,
ерунда,s,23.1,95,91,912,,
ерш,s,1.5,50,82,74,,
ершик,s,0.4,25,74,25,,
есаул,s,1.0,34,76,39,,
ессей,s,0.7,7,35,7,,
естественность,s,4.0,82,89,241,,
естество,s,4.8,87,80,250,,
естествознание,s,4.6,62,61,129,,
естествоиспытатель,s,1.6,50,73,87,,
ефрейтор,s,4.4,60,72,101,,
ехидство,s,1.6,65,88,123,,
жаба,s,4.4,86,87,198,,
жабо,s,0.6,33,79,43,,
жабра,s,2.9,53,58,103,,
жаворонок,s,3.0,76,84,132,,
жадность,s,9.1,93,93,520,,
жажда,s,20.0,97,95,926,,
жакет,s,2.4,66,88,131,,
жакетка,s,0.4,21,74,26,,
жалкость,s,0.4,13,65,19,,
жало,s,2.3,74,88,149,,
жалоба,s,40.1,100,81,1331,,
жалобщик,s,0.5,32,83,42,,
жалование,s,1.3,50,83,72,,
жалованье,s,4.8,91,91,257,,
жалость,s,23.5,96,92,919,,
жалюзи,s,2.1,63,86,112,,
жандарм,s,5.0,81,84,155,,
жандармерия,s,0.9,39,79,52,,
жанр,s,36.0,100,91,1394,,
жар,s,17.8,97,91,759,,
жара,s,30.5,100,94,1128,,
жаргон,s,4.1,89,92,261,,
жарища,s,0.5,30,81,39,,
жарка,s,0.8,30,77,44,,
жаркое,s,1.0,51,86,73,,
жаровня,s,1.4,56,85,85,,
жар-птица,s,1.8,53,83,94,,
жасмин,s,2.3,72,88,123,,
жатва,s,1.5,59,81,99,,
жатка,s,0.4,15,65,18,,
жбан,s,0.5,26,73,28,,
жвачка,s,3.7,85,91,236,,
жгут,s,3.6,81,88,190,,
жгутик,s,0.6,18,60,25,,
жезл,s,3.5,77,86,166,,
желаемое,s,1.2,62,89,107,,
желание,s,143.6,100,97,4988,,
желанье,s,0.9,49,86,59,,
желательность,s,0.5,31,83,44,,
желатин,s,1.3,32,67,39,,
желающий,s,16.4,100,93,1163,,
желвак,s,3.0,62,80,170,,
желе,s,2.1,60,75,94,,
железа,s,14.7,95,64,357,,
железка,s,4.5,84,88,237,,
железнодорожник,s,6.1,90,89,309,,
железняк,s,0.5,30,82,36,,
железо,s,28.6,100,94,1079,,
железобетон,s,1.7,52,75,90,,
железяка,s,2.0,62,88,144,,
желоб,s,2.5,64,84,102,,
желобок,s,1.1,41,72,58,,
желтизна,s,2.5,67,88,172,,
желток,s,3.3,80,83,159,,
желтуха,s,1.0,43,81,57,,
желудок,s,22.0,99,93,881,,
желудочек,s,1.7,29,38,39,,
желудь,s,1.7,59,85,91,,
желчь,s,2.1,81,90,146,,
жеманство,s,0.4,29,82,32,,
жемчуг,s,5.1,90,88,237,,
жемчужина,s,6.8,91,88,310,,
жена,s,376.8,100,94,4361,,
женатик,s,0.4,22,67,24,,
женитьба,s,8.6,96,92,416,,
жених,s,25.2,98,88,726,,
женишок,s,0.4,20,77,23,,
женка,s,0.6,30,81,44,,
женсовет,s,0.6,22,65,24,,
женственность,s,3.0,83,92,195,,
женушка,s,0.8,42,85,59,,
женщина,s,533.3,100,95,6029,,
женьшень,s,0.7,30,74,39,,
жердина,s,0.6,26,77,35,,
жердочка,s,1.0,50,86,69,,
жердь,s,3.6,71,87,165,,
жеребенок,s,1.6,54,84,78,,
жеребец,s,6.2,72,84,204,,
жеребчик,s,0.4,24,79,28,,
жеребьевка,s,1.2,41,80,65,,
жерех,s,0.5,16,47,17,,
жерло,s,1.6,63,86,110,,
жернов,s,2.5,77,87,148,,
жертва,s,79.3,100,95,2913,,
жертвенник,s,0.8,33,76,51,,
жертвенность,s,1.5,64,87,109,,
жертвователь,s,0.5,28,76,33,,
жертвоприношение,s,3.0,77,87,161,,
жест,s,45.2,100,94,1398,,
жестикуляция,s,1.2,60,87,84,,
жесткость,s,7.2,92,90,450,,
жестокость,s,15.8,99,94,739,,
жесть,s,3.2,81,90,222,,
жестянка,s,2.2,62,88,129,,
жетон,s,3.4,69,69,120,,
жетончик,s,0.7,21,40,24,,
жжение,s,1.2,45,84,76,,
живец,s,0.6,27,79,37,,
живность,s,3.1,90,92,229,,
живодер,s,0.8,38,81,52,,
живодерня,s,0.4,21,77,24,,
живой,s,1.8,40,50,73,,
живописец,s,6.3,91,89,305,,
живописность,s,0.8,43,83,56,,
живопись,s,25.8,100,91,886,,
живость,s,2.9,85,91,206,,
живот,s,65.6,99,92,1567,,
животик,s,3.0,72,73,163,,
животина,s,0.7,41,85,61,,
животновод,s,1.3,43,83,79,,
животноводство,s,4.2,65,87,225,,
животное,s,95.9,100,91,2329,,
живучесть,s,5.2,75,57,188,,
живучка,s,0.6,13,39,19,,
живчик,s,0.5,24,70,31,,
жигуленок,s,2.0,54,83,97,,
жигуль,s,1.4,44,78,62,,
жид,s,8.9,80,84,212,,
жидкость,s,31.9,100,89,1145,,
жидовка,s,0.4,23,73,27,,
жижа,s,3.5,72,89,199,,
жизнедеятельность,s,9.3,86,84,468,,
жизнелюбие,s,1.0,49,87,78,,
жизненность,s,1.0,45,84,72,,
жизнеобеспечение,s,2.6,71,88,176,,
жизнеописание,s,2.2,70,78,124,,
жизнерадостность,s,1.0,54,85,71,,
жизнеспособность,s,2.9,74,87,198,,
жизнестойкость,s,0.6,39,85,52,,
жизнеустройство,s,0.4,24,79,29,,
жизнь,s,1389.8,100,96,14894,,
жизня,s,0.4,24,78,27,,
жила,s,9.1,94,91,505,,
жилет,s,5.0,84,90,253,,
жилетка,s,2.5,76,89,170,,
жилец,s,20.4,100,93,848,,
жилище,s,17.1,98,94,820,,
жилка,s,7.1,86,62,272,,
жилкование,s,0.9,4,17,6,,
жилочка,s,0.5,25,77,35,,
жилплощадь,s,5.0,85,90,285,,
жилфонд,s,0.4,24,73,26,,
жилье,s,61.1,100,92,2062,,
жимолость,s,1.3,44,84,72,,
жинка,s,1.0,31,76,43,,
жир,s,21.9,99,92,782,,
жираф,s,2.6,70,86,125,,
жирафа,s,0.5,16,56,18,,
жирность,s,1.0,48,83,61,,
жирок,s,1.0,62,90,86,,
жисть,s,1.7,48,78,70,,
жись,s,0.4,12,64,15,,
житель,s,94.9,100,94,4129,,
жительница,s,2.7,66,89,207,,
жительство,s,18.1,99,75,811,,
житие,s,7.3,72,71,238,,
житница,s,0.5,31,81,36,,
жито,s,0.5,25,78,27,,
житуха,s,0.6,35,84,48,,
житье,s,4.3,89,90,275,,
житье-бытье,s,1.2,57,88,88,,
жлоб,s,1.9,59,87,104,,
жмот,s,0.9,40,81,57,,
жмурик,s,1.1,26,62,34,,
жмурки,s,0.4,29,83,34,,
жмых,s,0.5,31,83,42,,
жнивье,s,0.4,25,80,28,,
жокей,s,0.7,32,79,39,,
жонглер,s,1.9,46,78,69,,
жопа,s,8.8,74,82,298,,
жратва,s,3.6,71,88,177,,
жребий,s,4.0,85,91,228,,
жрец,s,8.1,84,79,219,,
жрица,s,2.0,54,57,76,,
жужжание,s,1.8,59,88,131,,
жук,s,11.7,91,80,384,,
жулик,s,7.7,89,92,368,,
жулье,s,1.1,51,83,69,,
жульничество,s,1.0,51,88,78,,
жупел,s,1.0,37,62,51,,
журавль,s,5.2,90,88,257,,
журнал,s,162.0,100,94,4606,,
журналист,s,97.0,100,90,3235,,
журналистика,s,9.1,88,87,419,,
журналистка,s,6.0,79,89,273,,
журнальчик,s,1.6,59,87,91,,
журналюга,s,0.6,33,82,41,,
журфак,s,0.7,38,84,54,,
журчание,s,1.5,64,89,117,,
журчанье,s,0.4,21,76,25,,
жуть,s,5.1,83,89,307,,
жучка,s,1.0,41,80,50,,
жучок,s,3.7,79,89,173,,
жэк,s,2.9,77,87,166,,
жюльен,s,0.5,24,78,30,,
жюри,s,13.1,75,86,477,,
забава,s,11.0,96,86,573,,
забастовка,s,7.5,89,89,335,,
забастовщик,s,0.4,16,67,19,,
забвение,s,7.3,98,93,455,,
забвенье,s,0.5,37,84,42,,
забег,s,1.6,57,86,99,,
забегаловка,s,2.5,69,89,156,,
забивание,s,0.4,30,83,37,,
забияка,s,0.6,32,83,41,,
заблуждение,s,15.2,100,95,875,,
забой,s,6.7,76,80,171,,
забойщик,s,0.5,26,77,30,,
заболеваемость,s,5.5,55,73,201,,
заболевание,s,48.4,100,86,1558,,
забор,s,48.3,99,92,1380,,
заборчик,s,1.6,65,88,109,,
забота,s,60.5,100,96,2423,,
заботливость,s,1.3,52,82,99,,
забрало,s,1.7,61,87,103,,
заброс,s,0.4,24,79,28,,
заброска,s,0.7,21,68,21,,
заброшенность,s,0.8,49,88,63,,
забулдыга,s,0.6,38,85,51,,
забывчивость,s,2.0,69,90,147,,
забытье,s,3.8,69,89,235,,
зав,s,4.6,94,92,258,,
завал,s,6.4,91,86,322,,
завалинка,s,2.0,60,85,120,,
заварка,s,2.5,71,89,162,,
заваруха,s,0.9,40,85,62,,
заварушка,s,0.5,31,82,44,,
заведение,s,39.6,100,93,1722,,
заведование,s,1.0,28,42,33,,
заведующая,s,6.6,92,89,280,,
заведующий,s,10.1,97,90,415,,
заверение,s,4.2,85,91,313,,
завершение,s,26.8,99,92,1758,,
завершенность,s,1.4,62,86,103,,
завеса,s,4.8,92,93,336,,
завет,s,17.9,96,72,619,,
завещание,s,10.9,92,74,346,,
завещатель,s,0.7,8,20,10,,
завивка,s,0.9,47,85,60,,
зависание,s,0.5,26,75,36,,
зависимость,s,90.9,100,88,4219,,
завистник,s,2.1,80,92,153,,
зависть,s,23.2,99,95,1027,,
завиток,s,2.9,74,90,175,,
завитушка,s,1.4,60,89,104,,
завихрение,s,0.9,50,86,68,,
завкафедрой,s,0.7,37,80,47,,
завком,s,0.4,19,74,25,,
завлаб,s,0.7,26,76,33,,
завлит,s,0.9,31,75,42,,
завмаг,s,0.5,25,74,31,,
завод,s,164.0,100,93,3940,,
заводик,s,1.5,57,88,102,,
заводила,s,1.3,65,89,106,,
заводоуправление,s,0.6,32,81,37,,
заводчанин,s,0.8,36,84,57,,
заводчик,s,0.8,35,80,53,,
заводь,s,1.9,65,88,124,,
завоевание,s,7.9,95,92,484,,
завоеватель,s,3.2,88,90,201,,
завоз,s,1.4,53,85,98,,
заворот,s,0.7,38,84,51,,
завотделением,s,0.4,15,68,20,,
завотделом,s,1.1,41,68,52,,
завсегдатай,s,3.9,87,91,263,,
завскладом,s,0.4,17,65,20,,
завтрак,s,28.3,97,94,1081,,
завуч,s,3.7,63,81,135,,
завхоз,s,4.0,73,85,171,,
завывание,s,1.6,56,88,127,,
завышение,s,0.9,36,82,67,,
завязка,s,3.9,91,93,283,,
завязь,s,0.9,33,77,49,,
загадка,s,25.7,99,95,1198,,
загадочность,s,1.3,65,90,105,,
загазованность,s,0.6,23,56,29,,
загар,s,6.1,85,90,309,,
загашник,s,0.5,33,82,42,,
загвоздка,s,1.6,72,91,135,,
загиб,s,1.1,51,84,66,,
заглавие,s,3.6,81,90,218,,
заглушка,s,1.0,25,49,40,,
загляденье,s,1.0,57,88,84,,
загнивание,s,0.6,37,84,47,,
заговор,s,15.6,99,93,591,,
заговорщик,s,4.8,84,89,228,,
загогулина,s,1.0,53,88,77,,
заголовок,s,9.6,100,94,583,,
загон,s,3.4,87,91,194,,
загончик,s,0.4,23,79,30,,
загорание,s,0.6,25,76,33,,
загород,s,0.4,19,71,23,,
загородка,s,1.6,54,83,96,,
заготовитель,s,0.8,29,72,40,,
заготовка,s,16.1,94,88,601,,
заграждение,s,2.5,75,88,139,,
заграница,s,5.7,93,93,363,,
загранка,s,0.5,26,79,34,,
загранкомандировка,s,0.7,44,86,53,,
загранпаспорт,s,1.7,49,82,94,,
загривок,s,2.8,66,88,169,,
загруженность,s,1.3,59,89,103,,
загрузка,s,7.3,76,86,426,,
загрязнение,s,14.5,78,83,492,,
загрязненность,s,0.6,26,68,35,,
загрязнитель,s,0.8,25,77,46,,
загс,s,7.1,92,91,363,,
загул,s,1.5,59,88,107,,
зад,s,19.9,96,90,783,,
задание,s,50.5,100,92,1789,,
заданность,s,0.6,35,84,53,,
задаток,s,4.1,86,81,190,,
задача,s,282.4,100,90,8142,,
задачка,s,3.2,85,91,209,,
задачник,s,0.5,27,80,37,,
задвижка,s,3.1,67,74,149,,
задворки,s,3.1,87,92,217,,
задействование,s,0.8,33,79,60,,
задел,s,2.2,70,89,165,,
заделка,s,0.5,25,76,33,,
задержание,s,9.4,88,81,395,,
задержанный,s,3.0,80,90,181,,
задержка,s,14.8,99,92,789,,
задник,s,2.4,74,90,163,,
задница,s,12.7,89,90,520,,
задок,s,0.6,35,83,46,,
задолженность,s,20.3,73,87,802,,
задор,s,2.8,85,92,212,,
задоринка,s,0.8,49,87,70,,
задохлик,s,0.4,13,42,15,,
задумка,s,2.7,74,89,197,,
задумчивость,s,4.8,84,90,329,,
задушевность,s,0.4,27,81,33,,
заезд,s,6.3,75,75,240,,
заем,s,10.5,84,88,458,,
заемщик,s,7.4,53,77,153,,
зажатость,s,0.4,20,76,26,,
заживление,s,0.8,43,81,55,,
зажигалка,s,10.7,85,87,388,,
зажигание,s,4.2,87,92,254,,
зажим,s,4.0,77,70,152,,
заземление,s,0.5,21,68,32,,
заземлитель,s,0.5,6,23,6,,
зазеркалье,s,1.2,47,83,64,,
зазнайство,s,0.6,32,82,43,,
зазор,s,4.0,87,84,233,,
зазрение,s,0.9,52,87,71,,
зазубрина,s,0.6,33,75,41,,
зазывала,s,0.4,23,77,26,,
заигрывание,s,0.9,51,88,75,,
заика,s,1.8,44,63,75,,
заикание,s,1.4,42,70,55,,
заимка,s,1.0,24,68,28,,
заимствование,s,4.4,64,86,266,,
заинтересованность,s,10.0,98,90,663,,
заискивание,s,0.5,36,85,47,,
зайка,s,3.8,44,68,62,,
займище,s,0.8,16,67,17,,
зайчик,s,6.8,91,85,299,,
зайчишка,s,0.9,21,56,30,,
зайчонок,s,0.7,29,74,39,,
закавыка,s,0.6,45,87,52,,
заказ,s,56.0,100,93,2530,,
заказник,s,0.8,29,75,47,,
заказуха,s,0.5,21,74,28,,
заказчик,s,39.7,98,87,1543,,
заказчица,s,0.6,23,72,28,,
закаливание,s,0.6,29,80,36,,
закалка,s,2.7,87,91,192,,
закат,s,18.3,96,93,829,,
закачка,s,0.8,22,72,43,,
закваска,s,1.7,65,87,112,,
закидон,s,0.5,29,81,36,,
закипание,s,0.4,17,61,18,,
закись,s,0.6,11,45,15,,
заклад,s,1.4,54,70,78,,
закладка,s,4.9,92,89,285,,
закладная,s,0.6,26,76,31,,
заклание,s,1.2,57,88,98,,
заклепка,s,1.2,62,89,89,,
заклинание,s,12.3,94,75,367,,
заклинатель,s,1.0,26,45,30,,
заключение,s,78.6,100,87,3231,,
заключенная,s,0.5,9,17,10,,
заключенный,s,26.4,99,89,673,,
заклятие,s,1.3,39,71,48,,
заколка,s,1.6,60,87,104,,
закон,s,433.4,100,90,8195,,
